epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc
1.0,0.8916134610772133,0.513671875,0.5128205128205128,0.546875,0.5293005671077505,0.529266357421875,7.577859945595264,0.5625,0.5689655172413793,0.515625,0.5409836065573771,0.5576171875
