epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc
1.0,0.6863469704985619,0.55859375,0.5539568345323741,0.6015625,0.5767790262172284,0.602508544921875,0.8093809485435486,0.59375,0.573170731707317,0.734375,0.6438356164383561,0.5927734375
