epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc
1.0,0.7160515487194061,0.53125,0.5277777777777778,0.59375,0.5588235294117648,0.542449951171875,0.9295378401875496,0.515625,0.5079365079365079,1.0,0.6736842105263158,0.542236328125
